,content,like_count,comment_count,date
106,"There is no one-size-fits-all solution as it relates to open, virtualized RAN, which means any Open RAN deployment will require a tailored approach. We’ve developed a series of questions that can put operators on the right track: http://ms.spr.ly/6046Txkxj
…see more
Activate link to view larger image.
",16,0,2mo •
107,"Tracking the performance of your database will equip your application teams with the insight that is needed to improve and preserve the highest degree of performance in order to facilitate a resilient application environment. Learn more about AppDynamics’ solution for continuous multi-platform monitoring:
…see more
Activate link to view larger image.
",12,1,2mo •
108,"A survey conducted by the Institute of International Education indicated that nearly nine in 10 higher education institutions implemented a #hybridlearning model for the fall 2020 semester. So, wondering where to start, the pros and cons of each style, and best practices? Look no further: http://ms.spr.ly/6043TI2gh
…see more
Activate link to view larger image.
",20,0,2mo •
109,"Did you miss our #VMworld session or want to watch it again? It's not too late! View WWT's session on-demand: http://ms.spr.ly/6045TL1ZN
Activate link to view larger image.
",13,0,2mo •
110,"Our latest #TEC37 episode is here! Listen in as WWT security experts discuss:

- Danger of running towards shiny objects
- Importance of an architectural approach
- Benefits of using value-stream mapping to identify workflow contributions to risk
- Rise of SecDevOps and security automation

Find episode 16 here:
…see more
Activate link to view larger image.
",15,0,2mo •
111,"Were you able to attend Microsoft Ignite 2020? Check out our recap where WWT Microsoft 365 experts highlight the trends and announcements: http://ms.spr.ly/6047TLEwJ
Activate link to view larger image.
",6,0,2mo •
112,"WWT will be at #NetAppINSIGHT this year as a Diamond Sponsor! Don't miss out on our breakout and roundtable sessions, register today: http://ms.spr.ly/6047TI4Hb
Activate link to view larger image.
",18,0,2mo •
113,"Starting soon! 👏
World Wide Technology Public Sector
2,851 followers
2mo2 monthsThe WWT AI Digital Series begins today with our first event on Machines and the AI Journey. Join World Wide Technology virtually at 1:00 PM EDT as we kick off this engaging four part series featuring industry expertise from WWT's Rick Pina, Jamie Milne, John Evans, and more!

…see more
Activate link to view larger image.
",15,0,2mo •
114,"WWT and Riverbed Technology invite you to join us for the first event in our new Speaker Series. We are kicking it off with one of North America's most recognizable business leaders and Shark Tank star – Robert Herjavec!

Robert will explore evolving technology trends and the rising cybersecurity threats we all face personally and professionally on a daily basis. You won't want to miss this, reserve your spot today!
…see more
Activate link to view larger image.
",28,0,2mo •
115,"Join us for our breakout session at #AnsibleFest! Our session will include WWT architects discussing four different use cases where Ansible has been leveraged as a common tool to solve diverse problems across a multitude of IT departments and teams. This automation virtual experience is free to attend – register now and add our session to your calendar:
…see more
Activate link to view larger image.
",23,0,2mo •
116,"Noah Rosenberg
• 2nd
Chief Digital Growth Advisor driving CX/UX focused digital transformation for consumer-facing enterprise via mobile, ML, & AI
2mo2 monthsThis week Wednesday, join the best Product Intellligence conference of the year - Amplitude's Amplify.

There's an amazing line-up of Product and Growth speakers - and this year I'm thrilled to share that I'll be giving a talk!

Join me Wednesday at 12:50 Pacific (2:50 Saint Louis time 😉).

I'll walk you through how a non-digitally-native retailer is using data to accomplish what all retailers today strive for: building a more rewarding and frictionless experience for customers that keeps them coming back.
…see more
Amplify 2020 - October 14, 15, and 16 - Virtual Event
amplify.amplitude.com • 1 min read
",6,0,2mo •
117,"Dell Technologies World Digital Experience is coming to you October 21-22. Learn new ways to harness the power of technology and accelerate growth at this free, virtual, two-day event accessible anywhere in the world. Learn how to join WWT here: http://ms.spr.ly/6041TvxTT #DellTechWorld Dell Technologies
…see more
Explore The Dell Technologies World Digital Experience
delltechnologiesworld.com • 1 min read
",13,0,2mo •
118,"Companies building edge computing data centers are running into challenges with traditional room-based cooling systems. This article lists the 5 advantages of the alternative, in-row cooling: http://ms.spr.ly/6043TvSQU
Activate link to view larger image.
",18,0,2mo •
119,"In this post, Tanner Bechtel takes a deep dive into a component that deserves more attention than it gets in most enterprises: Application Performance Management (APM). Read on to discover what APM is and why it's important: http://ms.spr.ly/6042Txpzu
…see more
Activate link to view larger image.
",22,0,2mo •
120,"United Way of Greater St. Louis
3,045 followers
2mo2 monthsHear why #UnitedWay of Greater #StLouis is important to the #STL region and how we help.
World Wide Technology #WWTLife #WeAreAllUnited #United4STL
Play
United Way Campaign 2020: David Steward on why United Way is important…
",11,0,2mo •
121,"Join WWT at #DevNetCreate and choose from a variety of tech talks, live demos, lightning talks and much more. Don't forget to check out Joel King's tech talk, ""Data Manipulation Techniques for Configuration Management Using Ansible"" - learn more and register now: http://ms.spr.ly/6042Txq7M
…see more
Activate link to view larger image.
",8,0,2mo •
122,"Have you registered for #UnscriptedConf, yet? On October 21 & 22 Harnessio invites you for a celebration of how to get ship done with the latest open source and commercial CI/CD technologies. http://ms.spr.ly/6042TQ7Wj
Activate link to view larger image.
",10,0,2mo •
123,"October is National Cyber Security Awareness Month (NCSAM) and now, more than ever, it is important to continually evaluate your security posture and stay up to date on today's attacks and how to respond. WWT expert Chris Konrad asks a few questions to get you thinking about your organization's awareness program:

…see more
Activate link to view larger image.
",28,0,2mo •
124,"Did you attend Microsoft Ignite 2020 last week? Our Azure experts did! Check out our compilation of key takeaways and favorite announcements here: http://ms.spr.ly/6047Tx39P
Activate link to view larger image.
",15,0,2mo •
